CMDLINE python main.py
MEM 46.089844 1569653921.3795
MEM 46.089844 1569653921.4837
MEM 46.089844 1569653921.5874
MEM 46.089844 1569653921.6911
MEM 46.089844 1569653921.7947
MEM 46.089844 1569653921.8994
MEM 46.089844 1569653922.0040
MEM 46.089844 1569653922.1077
MEM 46.089844 1569653922.2113
MEM 46.089844 1569653922.3160
MEM 46.089844 1569653922.4202
MEM 46.089844 1569653922.5238
MEM 46.089844 1569653922.6275
MEM 46.089844 1569653922.7317
MEM 46.089844 1569653922.8358
MEM 46.089844 1569653922.9390
MEM 46.089844 1569653923.0427
MEM 46.089844 1569653923.1463
MEM 46.089844 1569653923.2519
MEM 46.089844 1569653923.3556
MEM 46.089844 1569653923.4598
MEM 46.089844 1569653923.5639
MEM 46.089844 1569653923.6676
MEM 46.089844 1569653923.7717
MEM 46.089844 1569653923.8749
MEM 46.089844 1569653923.9796
MEM 46.089844 1569653924.0837
MEM 46.089844 1569653924.1879
MEM 46.089844 1569653924.2921
MEM 46.089844 1569653924.3962
MEM 46.089844 1569653924.5009
MEM 46.089844 1569653924.6040
MEM 46.089844 1569653924.7092
MEM 46.089844 1569653924.8129
MEM 46.089844 1569653924.9170
MEM 46.089844 1569653925.0212
MEM 46.089844 1569653925.1243
MEM 46.089844 1569653925.2275
MEM 46.089844 1569653925.3332
MEM 46.089844 1569653925.4368
MEM 46.089844 1569653925.5415
MEM 46.089844 1569653925.6456
MEM 46.089844 1569653925.7523
MEM 46.089844 1569653925.8564
MEM 46.093750 1569653925.9606
MEM 46.093750 1569653926.0658
MEM 46.093750 1569653926.1694
MEM 46.093750 1569653926.2736
MEM 46.093750 1569653926.3773
MEM 46.093750 1569653926.4819
MEM 46.093750 1569653926.5861
MEM 46.093750 1569653926.6892
MEM 46.093750 1569653926.7929
MEM 46.093750 1569653926.8966
MEM 46.093750 1569653927.0012
MEM 46.093750 1569653927.1049
MEM 46.093750 1569653927.2085
MEM 46.093750 1569653927.3122
MEM 46.093750 1569653927.4164
MEM 46.093750 1569653927.5205
MEM 46.093750 1569653927.6242
MEM 46.093750 1569653927.7284
MEM 46.093750 1569653927.8325
MEM 46.093750 1569653927.9362
MEM 46.093750 1569653928.0403
MEM 46.093750 1569653928.1445
MEM 46.093750 1569653928.2486
MEM 46.093750 1569653928.3523
MEM 46.093750 1569653928.4560
MEM 46.093750 1569653928.5596
MEM 46.093750 1569653928.6643
MEM 46.093750 1569653928.7685
MEM 46.093750 1569653928.8721
MEM 46.093750 1569653928.9758
MEM 46.093750 1569653929.0794
MEM 46.093750 1569653929.1841
MEM 46.093750 1569653929.2878
MEM 46.093750 1569653929.3914
MEM 46.093750 1569653929.4951
MEM 46.093750 1569653929.5998
MEM 46.093750 1569653929.7039
MEM 46.093750 1569653929.8081
MEM 46.093750 1569653929.9117
MEM 46.093750 1569653930.0164
MEM 46.093750 1569653930.1210
MEM 46.093750 1569653930.2247
MEM 46.093750 1569653930.3279
MEM 46.093750 1569653930.4325
MEM 46.093750 1569653930.5362
MEM 46.093750 1569653930.6399
MEM 46.093750 1569653930.7435
MEM 46.093750 1569653930.8477
MEM 46.093750 1569653930.9523
MEM 46.093750 1569653931.0560
MEM 46.093750 1569653931.1597
MEM 46.093750 1569653931.2638
MEM 46.093750 1569653931.3680
MEM 46.093750 1569653931.4717
MEM 46.093750 1569653931.5753
MEM 46.093750 1569653931.6790
MEM 46.093750 1569653931.7837
MEM 46.093750 1569653931.8883
MEM 46.093750 1569653931.9925
MEM 46.093750 1569653932.0966
MEM 46.093750 1569653932.2003
MEM 46.093750 1569653932.3044
MEM 46.093750 1569653932.4081
MEM 46.093750 1569653932.5118
MEM 46.093750 1569653932.6164
MEM 46.093750 1569653932.7211
MEM 46.093750 1569653932.8248
MEM 46.093750 1569653932.9279
MEM 46.093750 1569653933.0321
MEM 46.093750 1569653933.1357
MEM 46.093750 1569653933.2394
MEM 46.093750 1569653933.3436
MEM 46.093750 1569653933.4472
MEM 46.093750 1569653933.5514
MEM 46.093750 1569653933.6551
MEM 46.093750 1569653933.7582
MEM 46.093750 1569653933.8624
MEM 46.093750 1569653933.9665
MEM 46.093750 1569653934.0707
MEM 46.093750 1569653934.1744
MEM 46.093750 1569653934.2780
MEM 46.093750 1569653934.3817
MEM 46.093750 1569653934.4864
MEM 46.093750 1569653934.5900
MEM 46.093750 1569653934.6942
MEM 46.093750 1569653934.7988
MEM 46.093750 1569653934.9035
MEM 46.093750 1569653935.0071
MEM 46.093750 1569653935.1113
MEM 46.093750 1569653935.2150
MEM 46.093750 1569653935.3191
MEM 46.093750 1569653935.4228
MEM 46.093750 1569653935.5280
MEM 46.093750 1569653935.6321
MEM 46.093750 1569653935.7363
MEM 46.093750 1569653935.8400
MEM 46.093750 1569653935.9441
MEM 46.093750 1569653936.0478
MEM 46.093750 1569653936.1519
MEM 46.093750 1569653936.2556
MEM 46.093750 1569653936.3587
MEM 46.093750 1569653936.4629
MEM 46.093750 1569653936.5676
MEM 46.093750 1569653936.6712
MEM 46.093750 1569653936.7749
MEM 46.093750 1569653936.8786
MEM 46.093750 1569653936.9842
MEM 46.093750 1569653937.0879
MEM 46.093750 1569653937.1916
MEM 46.093750 1569653937.2957
MEM 46.093750 1569653937.4003
MEM 46.093750 1569653937.5040
MEM 46.093750 1569653937.6077
MEM 46.093750 1569653937.7113
MEM 46.093750 1569653937.8160
MEM 46.093750 1569653937.9197
MEM 46.093750 1569653938.0243
MEM 46.093750 1569653938.1280
MEM 46.093750 1569653938.2321
MEM 46.093750 1569653938.3358
MEM 46.093750 1569653938.4400
MEM 46.093750 1569653938.5436
MEM 46.093750 1569653938.6473
MEM 46.093750 1569653938.7525
MEM 46.093750 1569653938.8561
MEM 46.093750 1569653938.9593
MEM 46.093750 1569653939.0639
MEM 46.093750 1569653939.1681
MEM 46.093750 1569653939.2718
MEM 46.093750 1569653939.3754
MEM 46.093750 1569653939.4796
MEM 46.093750 1569653939.5842
MEM 46.093750 1569653939.6879
MEM 46.093750 1569653939.7916
MEM 46.093750 1569653939.8957
MEM 46.093750 1569653939.9994
MEM 46.093750 1569653940.1040
MEM 46.093750 1569653940.2082
MEM 46.093750 1569653940.3119
MEM 46.093750 1569653940.4155
MEM 46.093750 1569653940.5192
MEM 46.093750 1569653940.6229
MEM 46.093750 1569653940.7260
MEM 46.093750 1569653940.8302
MEM 46.093750 1569653940.9343
MEM 46.093750 1569653941.0380
MEM 46.093750 1569653941.1417
MEM 46.093750 1569653941.2458
MEM 46.093750 1569653941.3500
MEM 46.093750 1569653941.4537
MEM 46.093750 1569653941.5578
MEM 46.093750 1569653941.6615
MEM 46.093750 1569653941.7651
MEM 46.093750 1569653941.8693
MEM 46.093750 1569653941.9730
MEM 46.093750 1569653942.0766
MEM 46.093750 1569653942.1833
MEM 46.093750 1569653942.2874
MEM 46.093750 1569653942.3916
MEM 46.093750 1569653942.4953
MEM 46.093750 1569653942.5999
MEM 46.093750 1569653942.7041
MEM 46.093750 1569653942.8077
MEM 46.093750 1569653942.9114
MEM 46.093750 1569653943.0156
MEM 46.093750 1569653943.1197
MEM 46.093750 1569653943.2244
MEM 46.093750 1569653943.3275
MEM 46.093750 1569653943.4322
MEM 46.093750 1569653943.5369
MEM 46.093750 1569653943.6410
MEM 46.093750 1569653943.7452
MEM 46.093750 1569653943.8488
MEM 46.093750 1569653943.9530
MEM 46.093750 1569653944.0567
MEM 46.093750 1569653944.1603
MEM 46.093750 1569653944.2645
MEM 46.093750 1569653944.3692
MEM 46.093750 1569653944.4728
MEM 46.093750 1569653944.5765
MEM 46.093750 1569653944.6801
MEM 46.093750 1569653944.7853
MEM 46.093750 1569653944.8890
MEM 46.093750 1569653944.9927
MEM 46.093750 1569653945.0963
MEM 46.093750 1569653945.2019
MEM 46.093750 1569653945.3061
MEM 46.093750 1569653945.4103
MEM 46.093750 1569653945.5144
MEM 46.093750 1569653945.6191
MEM 46.093750 1569653945.7227
MEM 46.093750 1569653945.8274
MEM 46.093750 1569653945.9311
MEM 46.093750 1569653946.0362
MEM 46.093750 1569653946.1399
MEM 46.093750 1569653946.2435
MEM 46.093750 1569653946.3477
MEM 46.093750 1569653946.4524
MEM 46.093750 1569653946.5566
MEM 46.093750 1569653946.6602
MEM 46.093750 1569653946.7644
MEM 46.093750 1569653946.8690
MEM 46.093750 1569653946.9727
MEM 46.093750 1569653947.0764
MEM 46.093750 1569653947.1801
MEM 46.093750 1569653947.2857
MEM 46.093750 1569653947.3894
MEM 46.093750 1569653947.4935
MEM 46.093750 1569653947.5977
MEM 46.093750 1569653947.7024
MEM 46.093750 1569653947.8061
MEM 46.093750 1569653947.9097
MEM 46.093750 1569653948.0139
MEM 46.093750 1569653948.1180
MEM 46.093750 1569653948.2222
MEM 46.093750 1569653948.3258
MEM 46.093750 1569653948.4295
MEM 46.093750 1569653948.5346
MEM 46.093750 1569653948.6378
MEM 46.093750 1569653948.7420
MEM 46.093750 1569653948.8457
MEM 46.093750 1569653948.9493
MEM 46.093750 1569653949.0535
MEM 46.093750 1569653949.1576
MEM 46.093750 1569653949.2623
MEM 46.093750 1569653949.3669
MEM 46.093750 1569653949.4711
MEM 46.093750 1569653949.5748
MEM 46.093750 1569653949.6784
MEM 46.093750 1569653949.7831
MEM 46.093750 1569653949.8873
MEM 46.093750 1569653949.9909
MEM 46.093750 1569653950.0946
MEM 46.093750 1569653950.1982
MEM 46.093750 1569653950.3029
MEM 46.093750 1569653950.4066
MEM 46.093750 1569653950.5102
MEM 46.093750 1569653950.6144
MEM 46.093750 1569653950.7185
MEM 46.093750 1569653950.8232
MEM 46.093750 1569653950.9269
MEM 46.093750 1569653951.0301
MEM 46.093750 1569653951.1347
MEM 46.093750 1569653951.2384
MEM 46.093750 1569653951.3425
MEM 46.093750 1569653951.4457
MEM 46.093750 1569653951.5504
MEM 46.093750 1569653951.6540
MEM 46.093750 1569653951.7577
MEM 46.093750 1569653951.8613
MEM 46.093750 1569653951.9660
MEM 46.093750 1569653952.0696
MEM 46.093750 1569653952.1733
MEM 46.093750 1569653952.2775
MEM 46.093750 1569653952.3816
MEM 46.093750 1569653952.4858
MEM 46.093750 1569653952.5899
MEM 46.093750 1569653952.6936
MEM 46.093750 1569653952.7973
MEM 46.093750 1569653952.9024
MEM 46.093750 1569653953.0066
MEM 46.093750 1569653953.1103
MEM 46.093750 1569653953.2139
MEM 46.093750 1569653953.3176
MEM 46.093750 1569653953.4212
MEM 46.093750 1569653953.5254
MEM 46.093750 1569653953.6286
MEM 46.093750 1569653953.7332
MEM 46.093750 1569653953.8369
MEM 46.093750 1569653953.9406
MEM 46.093750 1569653954.0442
MEM 46.093750 1569653954.1484
MEM 46.093750 1569653954.2536
MEM 46.093750 1569653954.3577
MEM 46.093750 1569653954.4614
MEM 46.093750 1569653954.5650
MEM 46.093750 1569653954.6702
MEM 46.093750 1569653954.7739
MEM 46.093750 1569653954.8795
MEM 46.093750 1569653954.9841
MEM 46.093750 1569653955.0878
MEM 46.093750 1569653955.1915
MEM 46.093750 1569653955.2952
MEM 46.093750 1569653955.3993
MEM 46.093750 1569653955.5044
MEM 46.093750 1569653955.6086
MEM 46.093750 1569653955.7123
MEM 46.093750 1569653955.8169
MEM 46.093750 1569653955.9211
MEM 46.093750 1569653956.0247
MEM 46.093750 1569653956.1284
MEM 46.093750 1569653956.2331
MEM 46.093750 1569653956.3372
MEM 46.093750 1569653956.4409
MEM 46.093750 1569653956.5446
MEM 46.093750 1569653956.6487
MEM 46.093750 1569653956.7529
MEM 46.093750 1569653956.8560
MEM 46.093750 1569653956.9597
MEM 46.093750 1569653957.0639
MEM 46.093750 1569653957.1690
MEM 46.093750 1569653957.2732
MEM 46.093750 1569653957.3769
MEM 46.093750 1569653957.4815
MEM 46.093750 1569653957.5857
MEM 46.093750 1569653957.6894
MEM 46.093750 1569653957.7935
MEM 46.093750 1569653957.8972
MEM 46.093750 1569653958.0023
MEM 46.093750 1569653958.1060
MEM 46.093750 1569653958.2096
MEM 46.093750 1569653958.3133
MEM 46.093750 1569653958.4180
MEM 46.093750 1569653958.5221
MEM 46.093750 1569653958.6258
MEM 46.093750 1569653958.7295
MEM 46.093750 1569653958.8346
MEM 46.093750 1569653958.9383
MEM 46.093750 1569653959.0419
MEM 46.093750 1569653959.1461
MEM 46.093750 1569653959.2507
MEM 46.093750 1569653959.3544
MEM 46.093750 1569653959.4586
MEM 46.093750 1569653959.5622
MEM 46.093750 1569653959.6664
MEM 46.093750 1569653959.7705
MEM 46.093750 1569653959.8747
MEM 46.093750 1569653959.9784
MEM 46.093750 1569653960.0825
MEM 46.093750 1569653960.1862
MEM 46.093750 1569653960.2903
MEM 46.093750 1569653960.3940
MEM 46.093750 1569653960.4977
MEM 46.093750 1569653960.6023
MEM 46.093750 1569653960.7065
MEM 46.093750 1569653960.8102
MEM 46.093750 1569653960.9143
MEM 46.093750 1569653961.0180
MEM 46.093750 1569653961.1231
MEM 46.093750 1569653961.2273
MEM 46.093750 1569653961.3315
MEM 46.093750 1569653961.4351
MEM 46.093750 1569653961.5388
MEM 46.093750 1569653961.6429
MEM 46.093750 1569653961.7466
MEM 46.093750 1569653961.8503
MEM 46.093750 1569653961.9544
MEM 46.093750 1569653962.0586
MEM 46.093750 1569653962.1628
MEM 46.093750 1569653962.2664
MEM 46.093750 1569653962.3701
MEM 46.093750 1569653962.4737
MEM 46.093750 1569653962.5774
MEM 46.093750 1569653962.6816
MEM 46.093750 1569653962.7852
MEM 46.093750 1569653962.8894
MEM 46.093750 1569653962.9936
MEM 46.093750 1569653963.0982
MEM 46.093750 1569653963.2019
MEM 46.093750 1569653963.3060
MEM 46.093750 1569653963.4092
MEM 46.093750 1569653963.5139
MEM 46.093750 1569653963.6180
MEM 46.093750 1569653963.7222
MEM 46.093750 1569653963.8258
MEM 46.093750 1569653963.9300
MEM 46.093750 1569653964.0342
MEM 46.093750 1569653964.1383
MEM 46.093750 1569653964.2420
MEM 46.093750 1569653964.3457
MEM 46.093750 1569653964.4503
MEM 46.093750 1569653964.5545
MEM 46.093750 1569653964.6586
MEM 46.093750 1569653964.7628
MEM 46.093750 1569653964.8669
MEM 46.093750 1569653964.9711
MEM 46.093750 1569653965.0748
MEM 46.093750 1569653965.1789
MEM 46.093750 1569653965.2831
MEM 46.093750 1569653965.3897
MEM 46.093750 1569653965.4944
MEM 46.093750 1569653965.5980
MEM 46.093750 1569653965.7047
MEM 46.093750 1569653965.8084
MEM 46.093750 1569653965.9120
MEM 46.093750 1569653966.0162
MEM 46.093750 1569653966.1203
MEM 46.093750 1569653966.2245
MEM 46.093750 1569653966.3282
MEM 46.093750 1569653966.4318
MEM 46.093750 1569653966.5360
MEM 46.093750 1569653966.6397
MEM 46.093750 1569653966.7443
MEM 46.093750 1569653966.8485
MEM 46.093750 1569653966.9536
MEM 46.093750 1569653967.0573
MEM 46.093750 1569653967.1614
MEM 46.093750 1569653967.2651
MEM 46.093750 1569653967.3688
MEM 46.093750 1569653967.4724
MEM 46.093750 1569653967.5766
MEM 46.093750 1569653967.6807
MEM 46.093750 1569653967.7849
MEM 46.093750 1569653967.8891
MEM 46.093750 1569653967.9927
MEM 46.093750 1569653968.0969
MEM 46.093750 1569653968.2011
MEM 46.093750 1569653968.3047
MEM 46.093750 1569653968.4079
MEM 46.093750 1569653968.5120
MEM 46.093750 1569653968.6157
MEM 46.093750 1569653968.7199
MEM 46.093750 1569653968.8240
MEM 46.093750 1569653968.9277
MEM 46.093750 1569653969.0323
MEM 46.093750 1569653969.1365
MEM 46.093750 1569653969.2407
MEM 46.093750 1569653969.3443
MEM 46.093750 1569653969.4480
MEM 46.093750 1569653969.5527
MEM 46.093750 1569653969.6568
MEM 46.093750 1569653969.7610
MEM 46.093750 1569653969.8661
MEM 46.093750 1569653969.9703
MEM 46.093750 1569653970.0739
MEM 46.093750 1569653970.1771
MEM 46.093750 1569653970.2813
MEM 46.093750 1569653970.3859
MEM 46.093750 1569653970.4901
MEM 46.093750 1569653970.5938
MEM 46.093750 1569653970.6974
MEM 46.093750 1569653970.8026
MEM 46.093750 1569653970.9062
MEM 46.093750 1569653971.0094
MEM 46.093750 1569653971.1136
MEM 46.093750 1569653971.2177
MEM 46.093750 1569653971.3214
MEM 46.093750 1569653971.4256
MEM 46.093750 1569653971.5292
MEM 46.093750 1569653971.6339
MEM 46.093750 1569653971.7380
MEM 46.093750 1569653971.8422
MEM 46.093750 1569653971.9459
MEM 46.093750 1569653972.0500
MEM 46.093750 1569653972.1537
MEM 46.093750 1569653972.2573
MEM 46.093750 1569653972.3615
MEM 46.093750 1569653972.4662
MEM 46.093750 1569653972.5703
MEM 46.093750 1569653972.6745
MEM 46.093750 1569653972.7787
MEM 46.093750 1569653972.8833
MEM 46.093750 1569653972.9875
MEM 46.093750 1569653973.0916
MEM 46.093750 1569653973.1958
MEM 46.093750 1569653973.2999
MEM 46.093750 1569653973.4046
MEM 46.093750 1569653973.5083
MEM 46.093750 1569653973.6119
MEM 46.093750 1569653973.7161
MEM 46.093750 1569653973.8202
MEM 46.093750 1569653973.9254
MEM 46.093750 1569653974.0296
MEM 46.093750 1569653974.1332
MEM 46.093750 1569653974.2374
MEM 46.093750 1569653974.3410
MEM 46.093750 1569653974.4447
MEM 46.093750 1569653974.5484
MEM 46.093750 1569653974.6530
MEM 46.093750 1569653974.7572
MEM 46.093750 1569653974.8609
MEM 46.093750 1569653974.9650
MEM 46.093750 1569653975.0697
MEM 46.093750 1569653975.1738
MEM 46.093750 1569653975.2780
MEM 46.093750 1569653975.3822
MEM 46.093750 1569653975.4868
MEM 46.093750 1569653975.5910
MEM 46.093750 1569653975.6946
MEM 46.093750 1569653975.7993
MEM 46.093750 1569653975.9044
MEM 46.093750 1569653976.0086
MEM 46.093750 1569653976.1128
MEM 46.093750 1569653976.2169
MEM 46.093750 1569653976.3211
MEM 46.093750 1569653976.4247
MEM 46.093750 1569653976.5284
MEM 46.093750 1569653976.6326
MEM 46.093750 1569653976.7367
MEM 46.093750 1569653976.8399
MEM 46.093750 1569653976.9441
MEM 46.093750 1569653977.0477
MEM 46.093750 1569653977.1524
MEM 46.093750 1569653977.2565
MEM 46.093750 1569653977.3602
MEM 46.093750 1569653977.4644
MEM 46.093750 1569653977.5685
MEM 46.093750 1569653977.6722
MEM 46.093750 1569653977.7763
MEM 46.093750 1569653977.8800
MEM 46.093750 1569653977.9847
MEM 46.093750 1569653978.0888
MEM 46.093750 1569653978.1925
MEM 46.093750 1569653978.2966
MEM 46.093750 1569653978.4018
MEM 46.093750 1569653978.5064
MEM 46.093750 1569653978.6106
MEM 46.093750 1569653978.7153
MEM 46.093750 1569653978.8199
MEM 46.093750 1569653978.9251
MEM 46.093750 1569653979.0288
MEM 46.093750 1569653979.1334
MEM 46.093750 1569653979.2376
MEM 46.093750 1569653979.3412
MEM 46.093750 1569653979.4454
MEM 46.093750 1569653979.5495
MEM 46.093750 1569653979.6537
MEM 46.093750 1569653979.7574
MEM 46.093750 1569653979.8610
MEM 46.093750 1569653979.9652
MEM 46.093750 1569653980.0699
MEM 46.093750 1569653980.1735
MEM 46.093750 1569653980.2767
MEM 46.093750 1569653980.3803
MEM 46.093750 1569653980.4845
MEM 46.093750 1569653980.5887
MEM 46.093750 1569653980.6928
MEM 46.093750 1569653980.7970
MEM 46.093750 1569653980.9016
MEM 46.093750 1569653981.0058
MEM 46.093750 1569653981.1090
MEM 46.093750 1569653981.2131
MEM 46.093750 1569653981.3173
MEM 46.093750 1569653981.4214
MEM 46.093750 1569653981.5251
MEM 46.093750 1569653981.6288
MEM 46.093750 1569653981.7324
MEM 46.093750 1569653981.8366
MEM 46.093750 1569653981.9403
MEM 46.093750 1569653982.0444
MEM 46.093750 1569653982.1486
MEM 46.093750 1569653982.2527
MEM 46.093750 1569653982.3569
MEM 46.093750 1569653982.4616
MEM 46.093750 1569653982.5657
MEM 46.093750 1569653982.6694
MEM 46.093750 1569653982.7735
MEM 46.093750 1569653982.8772
MEM 46.093750 1569653982.9809
MEM 46.093750 1569653983.0850
MEM 46.093750 1569653983.1887
MEM 46.093750 1569653983.2929
MEM 46.093750 1569653983.3965
MEM 46.093750 1569653983.5017
MEM 46.093750 1569653983.6053
MEM 46.093750 1569653983.7095
MEM 46.093750 1569653983.8137
MEM 46.093750 1569653983.9173
MEM 46.093750 1569653984.0220
MEM 46.093750 1569653984.1256
MEM 46.093750 1569653984.2293
MEM 46.093750 1569653984.3335
MEM 46.093750 1569653984.4376
MEM 46.093750 1569653984.5418
MEM 46.093750 1569653984.6459
MEM 46.093750 1569653984.7501
MEM 46.093750 1569653984.8543
MEM 46.093750 1569653984.9579
MEM 46.093750 1569653985.0621
MEM 46.093750 1569653985.1662
MEM 46.093750 1569653985.2699
MEM 46.093750 1569653985.3736
MEM 46.093750 1569653985.4773
MEM 46.093750 1569653985.5809
MEM 46.093750 1569653985.6856
MEM 46.093750 1569653985.7892
MEM 46.093750 1569653985.8934
MEM 46.093750 1569653985.9971
MEM 46.093750 1569653986.1012
MEM 46.093750 1569653986.2049
MEM 46.093750 1569653986.3090
MEM 46.093750 1569653986.4127
MEM 46.093750 1569653986.5173
MEM 46.093750 1569653986.6220
MEM 46.093750 1569653986.7262
MEM 46.093750 1569653986.8304
MEM 46.093750 1569653986.9345
MEM 46.093750 1569653987.0386
MEM 46.093750 1569653987.1428
MEM 46.093750 1569653987.2465
MEM 46.093750 1569653987.3506
MEM 46.093750 1569653987.4543
MEM 46.093750 1569653987.5580
MEM 46.093750 1569653987.6621
MEM 46.093750 1569653987.7658
MEM 46.093750 1569653987.8704
MEM 46.093750 1569653987.9746
MEM 46.093750 1569653988.0783
MEM 46.093750 1569653988.1819
MEM 46.093750 1569653988.2871
MEM 46.093750 1569653988.3912
MEM 46.093750 1569653988.4949
MEM 46.093750 1569653988.5986
MEM 46.093750 1569653988.7042
MEM 46.093750 1569653988.8079
MEM 46.093750 1569653988.9115
MEM 46.093750 1569653989.0182
MEM 46.093750 1569653989.1228
MEM 46.093750 1569653989.2260
MEM 46.093750 1569653989.3292
MEM 46.093750 1569653989.4328
MEM 46.093750 1569653989.5375
MEM 46.093750 1569653989.6422
MEM 46.093750 1569653989.7463
MEM 46.093750 1569653989.8505
MEM 46.093750 1569653989.9546
MEM 46.093750 1569653990.0588
MEM 46.093750 1569653990.1625
MEM 46.093750 1569653990.2666
MEM 46.093750 1569653990.3708
MEM 46.093750 1569653990.4744
MEM 46.093750 1569653990.5786
MEM 46.093750 1569653990.6828
MEM 46.093750 1569653990.7874
MEM 46.093750 1569653990.8916
MEM 46.093750 1569653990.9952
MEM 46.093750 1569653991.0994
MEM 46.093750 1569653991.2045
MEM 46.093750 1569653991.3082
MEM 46.093750 1569653991.4119
MEM 46.093750 1569653991.5150
MEM 46.093750 1569653991.6202
MEM 46.093750 1569653991.7239
MEM 46.093750 1569653991.8275
MEM 46.093750 1569653991.9312
MEM 46.093750 1569653992.0373
MEM 46.093750 1569653992.1420
MEM 46.093750 1569653992.2452
MEM 46.093750 1569653992.3488
MEM 46.093750 1569653992.4535
MEM 46.093750 1569653992.5571
MEM 46.093750 1569653992.6608
MEM 46.093750 1569653992.7650
MEM 46.093750 1569653992.8691
MEM 46.093750 1569653992.9728
MEM 46.093750 1569653993.0765
MEM 46.093750 1569653993.1801
MEM 45.707031 1569653993.2853
MEM 45.695312 1569653993.3895
MEM 45.703125 1569653993.4936
MEM 45.722656 1569653993.5973
MEM 45.722656 1569653993.7029
MEM 45.738281 1569653993.8066
MEM 45.738281 1569653993.9102
MEM 45.753906 1569653994.0144
MEM 45.769531 1569653994.1195
MEM 45.769531 1569653994.2237
MEM 45.781250 1569653994.3274
MEM 45.781250 1569653994.4311
MEM 45.781250 1569653994.5362
MEM 45.781250 1569653994.6399
MEM 45.781250 1569653994.7435
MEM 45.781250 1569653994.8472
MEM 45.781250 1569653994.9513
MEM 45.781250 1569653995.0550
MEM 45.781250 1569653995.1587
MEM 45.781250 1569653995.2623
MEM 45.781250 1569653995.3660
MEM 45.781250 1569653995.4697
MEM 45.781250 1569653995.5991
MEM 45.781250 1569653995.7048
MEM 45.781250 1569653995.8084
MEM 45.781250 1569653995.9121
MEM 45.781250 1569653996.0167
MEM 45.781250 1569653996.1219
MEM 45.781250 1569653996.2256
MEM 45.781250 1569653996.3292
MEM 45.781250 1569653996.4329
MEM 45.781250 1569653996.5365
MEM 45.781250 1569653996.6407
MEM 45.781250 1569653996.7444
MEM 45.781250 1569653996.8490
MEM 45.781250 1569653996.9547
MEM 45.781250 1569653997.0583
MEM 45.781250 1569653997.1630
MEM 45.781250 1569653997.2682
MEM 45.781250 1569653997.3718
MEM 45.781250 1569653997.4755
MEM 45.781250 1569653997.5797
MEM 45.781250 1569653997.6848
MEM 45.781250 1569653997.7885
MEM 45.781250 1569653997.8926
MEM 45.781250 1569653997.9963
MEM 45.781250 1569653998.0999
MEM 45.781250 1569653998.2041
MEM 45.781250 1569653998.3078
MEM 45.781250 1569653998.4119
MEM 45.781250 1569653998.5166
MEM 45.781250 1569653998.6217
MEM 45.781250 1569653998.7254
MEM 45.781250 1569653998.8291
MEM 45.781250 1569653998.9327
MEM 45.781250 1569653999.0374
MEM 45.781250 1569653999.1415
MEM 45.781250 1569653999.2452
MEM 45.781250 1569653999.3494
MEM 45.781250 1569653999.4535
MEM 45.781250 1569653999.5572
MEM 45.781250 1569653999.6614
MEM 45.781250 1569653999.7655
MEM 45.781250 1569653999.8702
MEM 45.781250 1569653999.9738
MEM 45.781250 1569654000.0775
MEM 45.781250 1569654000.1817
MEM 45.781250 1569654000.2863
MEM 45.781250 1569654000.3900
MEM 45.781250 1569654000.4937
MEM 45.781250 1569654000.5978
MEM 45.781250 1569654000.7044
MEM 45.781250 1569654000.8081
MEM 45.781250 1569654000.9118
MEM 45.781250 1569654001.0155
MEM 45.781250 1569654001.1201
MEM 45.781250 1569654001.2238
MEM 45.781250 1569654001.3279
MEM 45.781250 1569654001.4316
MEM 45.781250 1569654001.5362
MEM 45.781250 1569654001.6399
MEM 45.781250 1569654001.7436
MEM 45.781250 1569654001.8473
MEM 45.781250 1569654001.9534
MEM 45.781250 1569654002.0575
MEM 45.781250 1569654002.1617
MEM 45.781250 1569654002.2658
MEM 45.781250 1569654002.3705
MEM 45.781250 1569654002.4752
MEM 45.781250 1569654002.5788
MEM 45.781250 1569654002.6835
MEM 45.781250 1569654002.7876
MEM 45.781250 1569654002.8918
MEM 45.781250 1569654002.9965
MEM 45.781250 1569654003.1001
MEM 45.781250 1569654003.2048
MEM 45.781250 1569654003.3085
MEM 45.781250 1569654003.4121
MEM 45.781250 1569654003.5158
MEM 45.781250 1569654003.6204
MEM 45.781250 1569654003.7529
MEM 45.781250 1569654003.8565
MEM 45.781250 1569654003.9602
MEM 45.781250 1569654004.0639
MEM 45.781250 1569654004.1680
MEM 45.781250 1569654004.2722
MEM 45.781250 1569654004.3758
MEM 45.781250 1569654004.4845
MEM 45.781250 1569654004.5876
MEM 45.781250 1569654004.6918
MEM 45.781250 1569654004.7954
MEM 45.781250 1569654004.8996
MEM 45.781250 1569654005.0038
MEM 45.781250 1569654005.1074
MEM 45.781250 1569654005.2111
MEM 45.781250 1569654005.3148
MEM 45.781250 1569654005.4189
MEM 45.781250 1569654005.5236
MEM 45.781250 1569654005.6278
MEM 45.781250 1569654005.7319
MEM 45.781250 1569654005.8356
MEM 45.781250 1569654005.9397
MEM 45.781250 1569654006.0439
MEM 45.781250 1569654006.1480
MEM 45.781250 1569654006.2527
MEM 45.781250 1569654006.3569
MEM 45.781250 1569654006.4615
MEM 45.781250 1569654006.5652
MEM 45.781250 1569654006.6694
MEM 45.781250 1569654006.7730
MEM 45.781250 1569654006.8767
